IP 地址,已发送,已接收,丢包率,TCP延迟(ms),平均速率(MB/s),最高速率(MB/s),地区码,追踪延迟(ms)
4.194.113.191,4,4,0.00,105.56,18.67,22.72,SIN,1148.06
47.250.212.59,4,4,0.00,109.18,17.16,20.97,SIN,990.69
104.19.34.170,4,4,0.00,198.16,11.95,21.48,LAX,770.18
104.19.154.200,4,4,0.00,198.42,12.65,20.50,LAX,812.04
104.19.73.137,4,4,0.00,196.26,12.95,20.15,LAX,780.25
108.162.198.201,4,4,0.00,196.20,10.31,16.47,SJC,770.05
