IP 地址,已发送,已接收,丢包率,TCP延迟(ms),平均速率(MB/s),最高速率(MB/s),地区码,追踪延迟(ms)
118.218.10.159,4,4,0.00,57.30,16.01,22.78,ICN,746.81
139.180.143.248,4,4,0.00,97.15,20.04,21.57,SIN,350.79
8.219.155.125,4,4,0.00,89.11,15.18,16.10,NRT,1224.43
123.111.169.70,4,4,0.00,76.33,10.02,12.03,ICN,205.34
