IP 地址,已发送,已接收,丢包率,TCP延迟(ms),平均速率(MB/s),最高速率(MB/s),地区码,追踪延迟(ms)
13.231.33.243,4,4,0.00,71.58,29.23,31.77,NRT,727.19
211.49.57.175,4,4,0.00,63.22,15.67,24.81,ICN,726.82
31.25.88.206,4,4,0.00,149.70,23.38,26.33,FRA,954.51
8.219.195.31,4,4,0.00,97.10,17.62,18.37,NRT,1044.01
108.162.198.14,4,4,0.00,180.87,6.36,13.65,SJC,396.58
104.17.152.30,4,4,0.00,184.78,7.29,12.55,SJC,387.81
