IP 地址,已发送,已接收,丢包率,TCP延迟(ms),平均速率(MB/s),最高速率(MB/s),地区码,追踪延迟(ms)
118.218.10.159,4,4,0.00,61.36,41.94,49.03,ICN,729.14
54.199.97.220,4,4,0.00,69.23,26.51,31.34,NRT,748.72
211.49.57.178,4,4,0.00,61.56,11.38,15.47,ICN,761.28
47.239.4.246,4,4,0.00,56.00,9.72,14.41,HKG,210.01
13.231.33.243,4,4,0.00,69.09,11.25,15.25,NRT,752.07
3.115.100.16,4,4,0.00,68.20,10.78,12.13,NRT,745.18
8.219.155.125,4,4,0.00,91.04,8.56,10.12,NRT,1044.64
8.222.185.236,4,4,0.00,95.35,8.66,10.18,NRT,1077.68
104.17.139.37,4,4,0.00,207.87,11.19,18.21,SJC,432.98
