IP 地址,已发送,已接收,丢包率,TCP延迟(ms),平均速率(MB/s),最高速率(MB/s),地区码,追踪延迟(ms)
118.218.10.159,4,4,0.00,69.64,26.52,29.42,ICN,725.84
43.218.77.16,4,4,0.00,111.00,15.67,24.38,CGK,864.92
54.199.97.220,4,4,0.00,71.53,13.28,13.81,NRT,761.83
123.111.169.70,4,4,0.00,62.74,9.45,10.34,ICN,223.87
13.231.33.243,4,4,0.00,73.03,8.64,10.53,NRT,790.81
124.156.208.160,4,4,0.00,163.41,2.60,11.84,NRT,975.30
138.2.5.136,4,4,0.00,195.29,6.83,10.04,NRT,1113.45
