IP 地址,已发送,已接收,丢包率,TCP延迟(ms),平均速率(MB/s),最高速率(MB/s),地区码,追踪延迟(ms)
104.17.155.255,0,0,0.00,192.44,17.49,18.72,SJC,445.98
104.18.43.204,0,0,0.00,222.71,16.38,16.56,LAX,444.45
162.159.39.167,0,0,0.00,223.98,14.97,27.19,LAX,443.84
162.159.39.79,0,0,0.00,222.65,12.78,15.24,LAX,442.41
162.159.4.128,0,0,0.00,217.17,11.88,15.42,LAX,435.04
162.159.35.226,0,0,0.00,224.04,10.50,15.55,LAX,511.96
172.64.154.199,0,0,0.00,224.09,7.42,7.81,LAX,500.38
172.64.144.52,0,0,0.00,224.12,5.60,6.50,LAX,755.56
162.159.198.1,0,0,0.00,198.67,3.26,5.80,LAX,1181.30
